,name,rebuttal,len_rebuttal
1071,Bush,"Ever Ready, high energy, Donald.",5
1072,Tapper,Mr. Trump?,2
1073,Trump,Humble. (LAUGHTER),2
1074,Male,That's good one.,3
1075,Tapper,Dr. Carson?,2
1076,Carson,One Nation.,2
1077,Tapper,Senator Cruz?,2
1078,Cruz,"You know, Cuban, I might go Cohiba (ph), I'll tell you, I'd go with, Heidi, Angel, angel.",17
1079,Tapper,Senator Rubio?,2
1080,Rubio,"Well, people Florida upset joke I made Florida State, but, heck, I want codename Gator. (LAUGHTER)",16
1081,Tapper,Governor Huckabee.,2
1082,Huckabee,I'd go Duck Hunter.,4
1083,Tapper,Senator Paul.,2
1084,Paul,Justice Never Sleeps. (LAUGHTER),4
1085,Tapper,"That's mouthful, OK. (LAUGHTER)",4
1086,Tapper,"OK, serious question, Ronald Reagan, 40th President, used plane behind accomplish great many things. Perhaps, notably, challenge Mikhail Gorbachev tear wall, ultimately, make peace USSR. How will world look different Air Force One parked hangar presidential library? Senator Paul?",39
1087,Paul,"I met Ronald Reagan teenager, family, big supporters ran Gerald Ford. It big deal grassroots, running establishment, I'll never forget that. And, stood said, know what, something new country needs, party needs. If I president, I try one says, know what, I'm Reagan Conservative. I'm someone believes peace strength, I try lead country way knowing goal peace, war last resort, first resort. And, go war, go war constitutional way, means vote it, war initiated congress, president, go war electively (ph). That go war, fight one arm tied behind back, fight win, come home.",93
1088,Huckabee,"At end presidency I like believe world safe place, threats. U.S., Israel allies, incredible well-trained, well-equipped, well- prepared military history mankind. And know commander-in-chief never send mission without resources necessary, people bully us anymore. Because know invitation destruction. Domestically, operating tax system eliminated IRS. People punished work, produced. And life really deemed precious. Abortion more. It much scourge past slavery is. And peaceful country, people respected people respected law enforcement. And focus cures. And make country safe enemies without, safe enemies within. And good place raise kids grandkids.",88
1089,Rubio,"One things made Ronald Reagan great president, understood America unique nation, like existed throughout human history. He knew founded universal principles powerful, dignity people, human rights, rights live freedom liberty, choose path life. He just believe it, acted it. That's bringing communism important him. If I'm honored opportunity president, I hope Air Force One will fly, first foremost, allies; Israel, South Korea, Japan. They know stand them. That America can counted on. It also fly China, just meet enemies, just meet adversaries there, also meet aspire freedom liberty within China. I even invite inauguration. We also fly Moscow Russia. And just meet leaders Russia, also meet aspire freedom liberty Russia. And ultimately, I hope Air Force One, I become president, will one day land free Cuba, people can choose leaders destiny.",131
1090,Cruz,"Ronald Reagan believed America. If I'm elected president friends allies across globe will know stand them. bust Winston Churchill will back Oval Office, American embassy Israel will Jerusalem. Enemies across world will know United States trifled with. ISIS will defeated. We will president willing utter words, ""radical Islamic terrorism,"" Ayatollah Khamenei will understand will never, ever, ever acquire nuclear weapons. Here home, reignite promise America. Young people coming school, student loans eyeballs, will find instead jobs, two, three, four, five job opportunities. How will happen? Through tax reform. We'll pass simple flat tax abolish IRS. And regulatory reform, will repeal every word Obamacare. You want know I'll president? It real simple. We'll kill terrorists, repeal Obamacare, will defend Constitution, every single word it.",123
1091,Carson,"Well, know, I radical Democrat I started listening Ronald Reagan. And sound like said Republicans were. He sounded logical. And I hope I sound logical also. Because I look going United States America, I see lot things logical. I see us allowing people divide us, fact strength unity. I see people exercising irresponsible fiscal habits anyone possibly do. And hiding American people, majority people idea financial situation is. So, someone comes along says, free college, free phones, free that, other, say, ""wow, nice,"" idea destabilizing position. And I think also Ronald Reagan master understanding pinnacle nation nation leads. If learn lead Middle East right now, coalition will form behind us, never just sit talk it. Real leadership I hopefully bring America.",121
1092,Trump,"If I become president, will something really special. We will make country greater ever before. We'll jobs. We'll everything. We discussing disease, discussing sorts things tonight, many will just words, will just pass on. I want say politicians, talk, action. But lot talked words will forgotten quickly. If I'm president, many things discussed tonight will forgotten. We'll find solutions. And world will respect us. They will respect us like never before. And will actually friendlier world. And I say, great honor tonight.",82
1093,Bush,"Six million people living poverty day Barack Obama got elected president. Six million people. The middle class declining income, workforce participation rates lower 1977. For first time modern history, businesses failing created. That next president will deal with. And I believe can reverse course creating strategy high sustained economic growth, new normal 2 percent left says just get used to, 4 percent growth strategy reform tax, fix broken regulatory system, embrace energy revolution midst, fix immigration system can turn economic driver, deal structural fiscal problems exist entitlement problems will overwhelm create way much debt. If grow 4 percent, people going lifted poverty. The great middle defines country will chance able pursue dreams see fit. That great challenge great opportunity next president United States, forge consensus go back high-growth strategy. And able lead world. Without high-growth strategy, country will never resources optimism able lead world, world desperately needs leadership.",148
1094,Walker,"Well, I turned 13 years old two days Ronald Reagan first elected. A lot people forget this, just days election 1980, behind polls. And I think changed things people America realized want hear bad America, wanted know going better. Ronald Reagan just conservative Republican, eternal optimist American people. And I too. So I think will make America better. We need live world children free, free threats radical Islamic terrorism. We need live America economy, everyone can live piece American dream, matter dream is. And need live America federal government big fail, ultimately small enough succeed, send powers back states back people. That's I Wisconsin. We took big government union bosses, big government special interests, many came Washington, spend millions dollars try take stood them, back instances. If give chance next president, I back day, anyway, anyhow. I'll fight win families every single day I'm office.",145
1095,Fiorina,"I think nation can must symbolized Lady Liberty Lady Justice. Lady Liberty stands tall strong. She clear-eyed resolute. She shield eyes realities world, faces outward world nevertheless, always must. And holds torch high, knows beacon hope troubled world. And Lady Justice, Lady Justice holds sword side, fighter, warrior values principles made nation great. She holds scale hand. And scale says us equal eyes God. And us must equal eyes law government, powerful powerless alike. And wears blindfold. And blindfold saying us must true, can true country, century, matter are, matter look like, matter start, matter circumstances, nation, every American's life must filled possibilities come God-given gifts. One nation, God, indivisible, liberty justice all.",113
